Benchmark,Run,Filename,NumRepairs,RepairLimit,TimeToFirst,Runtime,Timeout,TimedOut,NodesExplored,DuplicateNodes,NumInterpolantsComputed,NumNonStateSeparable,Effectiveness,NodesToFirst,DepthToFirst,NumYUnsat,NumYUnsatNoFalse,NumFullyNonIOSeparable,MinNumVariables
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,2,-1,577.5040778050025,578.1993353529979,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,1.0
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,2,-1,571.1193214999948,572.1099982259911,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,1.0
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,2,-1,547.1770463190041,547.884552241012,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,1.0
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,2,-1,515.3005996520078,516.0213381680078,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,1.0
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,2,-1,518.457945792994,519.1043583790015,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,1.0
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,2,-1,586.1862193490088,586.8934413160023,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,1.0
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,2,-1,510.8671896410088,511.57522557501215,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,1.0
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,2,-1,551.2128742189998,551.6348759749999,600.0,False,3,0,1,0,0.6666666666666666,2.0,1.0,0,0,0,1.0
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.4010977059952,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.0314104840072,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.421997811005,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.1567251540109,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.2719623240118,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.278534002995,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.0824831569917,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.3845507200022,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.0553585390007,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,,660.0380846320004,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.3600184940005,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.3507939080009,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.3514840939897,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.3400690300041,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.4411881569977,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.3580173989903,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.3576108109992,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.4415395479882,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.4026415249973,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,,659.3646773479995,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.1613704539923,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.1989286689932,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.210514425009,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.1912903900084,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.1943942270009,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.1745645560004,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.2265471290011,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.1632832580071,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.1659098439995,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,,659.201774825,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.1842050699925,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.1847510219959,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.2810521139909,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.3135440620099,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.1058981009992,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.101149212991,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.2177226640051,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.2293049640139,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.2556509100104,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,,660.1024394329979,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.2623762820003,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.254020339009,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.2312757990003,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.2454473700054,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.3102774220024,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.2560531629861,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.2675394590042,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.2584279680013,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.2683286660031,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,,659.300496767999,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.6149335660011,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.5320237889973,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.4283517120057,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.613298463999,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.6302534620045,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.5049657449999,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.590395813997,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.5730659200053,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.5065082329966,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,,660.6196624969998,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.1087752559979,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.1075725370029,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.1104555180063,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.1234973039973,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.1646521689981,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.129292446989,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.1270972729981,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.1017769150058,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.1119619840028,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,,659.121276971,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.428312834003009,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.112296626000898,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.27436861100432,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.2876494840020314,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.29572908199043,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.3562764060043264,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.4425132500036852,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.193671175991767,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.180798622997827,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_1.spectra,0,-1,,1.2655990200000815,600.0,False,1,0,1,0,0.0,,,0,0,1,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2971907500032,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2963589610008,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2750013119949,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2897554279916,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.3002482500015,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2972474870039,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2959709760034,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2643371649901,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2621023740066,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_2.spectra,0,-1,,659.2537554739974,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.2671710239956,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.3030328179884,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.3253214400029,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.2701783169905,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.2958765209914,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.2854336960008,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.3059877050109,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.3269591110002,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.2679137189989,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_3.spectra,0,-1,,659.3333592540002,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.6411108189932,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.6233775330038,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.6123295649886,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.6228448010079,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.6445519349945,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.6498033079988,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.5163800689916,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.6317709339928,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.6296712100011,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_4.spectra,0,-1,,659.623251003999,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,242.5151461110072,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,270.3937542450003,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,273.0605585870071,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,268.02717953799583,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,265.91785489500035,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,266.1160584129975,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,266.22362041298766,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,264.6278038199962,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,266.252988119013,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_5.spectra,0,-1,,251.24841774499876,600.0,False,3,0,1,0,0.0,,,2,2,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_6.spectra,0,-1,,661.1151767840056,600.0,True,1,0,0,0,0.0,,,0,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_688_ColorSort_fixed_6.spectra,0,-1,,660.8358839349967,600.0,True,1,0,0,0,0.0,,,0,0,0,
